Height (cm),Weight (kg),BMI,Category
164.7,110.3,40.66196049633398,Obese
176.1,79.9,25.764876636545306,Overweight
151.8,107.8,46.78161577972541,Obese
152.1,64.7,27.966998077755175,Overweight
194.1,54.8,14.545527900472493,Underweight
152.6,91.7,39.3785996849712,Obese
177.4,68.6,21.79801186879503,Normal
196.4,106.5,27.610014891260615,Overweight
160.3,107.7,41.91299143177035,Obese
172.1,100.6,33.96536140866441,Obese
182.4,84.8,25.488611880578638,Overweight
178.1,114.6,36.12906968276092,Obese
168.2,91.0,32.165433540558844,Obese
189.4,62.6,17.45076153339228,Underweight
170.5,90.7,31.200282075317546,Obese
169.3,90.3,31.50459014551771,Obese
151.1,94.8,41.52210942827823,Obese
193.2,57.0,15.270758586988672,Underweight
200.0,98.2,24.55,Normal
187.2,78.2,22.314906129008698,Normal
198.5,92.7,23.526575259027084,Normal
174.8,114.5,37.47335955050295,Obese
179.1,73.7,22.976100179537806,Normal
194.2,88.6,23.49282646808953,Normal
176.2,103.9,33.46599481293187,Obese
153.6,58.5,24.7955322265625,Normal
186.9,74.8,21.413270101206326,Normal
157.0,59.5,24.138910300620715,Normal
167.1,108.8,38.9651179822945,Obese
192.2,104.0,28.15312266856953,Overweight
163.9,72.2,26.876907115717,Overweight
196.7,52.1,13.465702132982727,Underweight
190.8,78.7,21.61812340404959,Normal
198.4,51.2,13.007284079084288,Underweight
155.2,70.5,29.268851631416737,Overweight
164.7,64.7,23.851576102563996,Normal
189.6,66.3,18.443224910537843,Underweight
183.7,98.3,29.129645889593608,Overweight
188.2,99.6,28.120309752552572,Overweight
193.6,99.4,26.520131821596888,Overweight
163.6,107.4,40.127091540581425,Obese
198.6,105.5,26.74816363081348,Overweight
188.0,93.9,26.567451335445906,Overweight
197.4,65.9,16.911849997279734,Underweight
155.4,74.8,30.974162248293517,Obese
177.9,78.8,24.898565204381512,Normal
190.8,99.5,27.3316807967336,Overweight
154.5,87.5,36.65650757742378,Obese
174.3,102.0,33.57417869165375,Obese
189.9,61.1,16.94303783954361,Underweight
152.5,66.3,28.50846546627251,Overweight
185.9,54.0,15.625538032125528,Underweight
198.4,91.0,23.118415062434966,Normal
152.8,117.6,50.368685068939996,Obese
195.9,88.0,22.93051454771775,Normal
171.0,65.4,22.365856160870017,Normal
151.2,93.1,40.72359396433472,Obese
167.4,97.6,34.828831992280556,Obese
165.2,90.4,33.12442471961494,Obese
162.4,76.0,28.816520662961974,Overweight
191.4,108.1,29.50813944220062,Overweight
172.6,84.4,28.33093214137538,Overweight
165.4,119.2,43.57177426311795,Obese
165.5,67.0,24.461259024652932,Normal
199.6,65.6,16.465797326115155,Underweight
180.9,55.3,16.89849383388322,Underweight
152.1,77.9,33.67278439346411,Obese
194.4,67.4,17.83476434825315,Underweight
186.3,108.3,31.20345952150661,Obese
160.6,86.4,33.49829174220584,Obese
155.7,54.2,22.357439355445752,Normal
168.9,75.0,26.290688784497323,Overweight
160.4,98.7,38.362634560730335,Obese
185.1,84.0,24.516950406587355,Normal
158.7,74.6,29.61999452863908,Overweight
176.2,60.9,19.61577559295044,Normal
181.9,96.6,29.195218391416002,Overweight
183.5,62.4,18.531580158736052,Normal
188.3,110.9,31.27741885991693,Obese
175.1,119.3,38.91062005524461,Obese
160.6,88.7,34.39002867515808,Obese
167.0,58.2,20.868442755208147,Normal
169.0,98.0,34.31252407128602,Obese
184.4,59.3,17.439453042287585,Underweight
181.3,113.1,34.408599533491184,Obese
174.8,91.0,29.782320690792737,Overweight
173.7,106.0,35.13227134442917,Obese
153.0,93.7,40.02733991199966,Obese
184.5,86.8,25.499225181953715,Overweight
190.2,86.8,23.99378151948085,Normal
194.4,101.8,26.937374045284425,Overweight
151.0,113.2,49.64694530941625,Obese
193.7,65.3,17.404194970694057,Underweight
193.8,58.0,15.442600917396993,Underweight
183.2,53.9,16.059714727026563,Underweight
163.9,110.7,41.20877586855778,Obese
194.6,58.6,15.47433320411649,Underweight
167.4,94.0,33.54416195977841,Obese
179.1,71.9,22.414947122235663,Normal
172.0,89.4,30.219037317468906,Obese
194.3,55.9,14.806970348181007,Underweight
162.9,90.6,34.14176974202614,Obese
166.6,111.5,40.17213127748098,Obese
170.4,68.6,23.62571359298199,Normal
192.7,72.5,19.524259767987164,Normal
165.9,65.3,23.725775093458843,Normal
164.4,59.1,21.866730601878984,Normal
189.8,55.1,15.295341666287289,Underweight
169.4,96.9,33.76734889024253,Obese
183.2,74.3,22.137974104231425,Normal
193.8,82.1,21.859267850315398,Normal
161.3,72.5,27.865656020961115,Overweight
173.2,102.1,34.0353300726976,Obese
174.3,97.8,32.19171251023271,Obese
178.4,96.6,30.35200788272436,Obese
195.9,103.6,26.99546939935862,Overweight
199.0,90.8,22.92871392136562,Normal
190.1,56.8,15.717522907321127,Underweight
151.5,79.6,34.680695792351514,Obese
155.9,72.2,29.706054069132815,Overweight
155.9,74.0,30.44664821490067,Obese
176.6,63.7,20.424810405174373,Normal
152.2,61.3,26.46251819567932,Overweight
175.6,82.6,26.787428458756438,Overweight
187.6,118.0,33.5286709916758,Obese
165.1,51.6,18.93021537522365,Normal
173.5,69.8,23.18763547575347,Normal
154.8,117.6,49.07557638763696,Obese
153.4,75.0,31.87209007817586,Obese
176.7,95.8,30.68261778458048,Obese
150.6,68.7,30.290524489029277,Obese
185.2,87.9,25.627539429675004,Overweight
157.1,62.1,25.16165655270719,Overweight
194.7,87.7,23.13490339397211,Normal
192.5,83.5,22.533310844999153,Normal
161.3,108.4,41.663960174788755,Obese
161.8,106.3,40.60469287878486,Obese
151.8,62.8,27.253111975572875,Overweight
199.2,115.8,29.1829970484347,Overweight
152.8,77.3,33.10798771963488,Obese
174.0,53.5,17.67076231998943,Underweight
192.5,55.4,14.95024456063417,Underweight
158.0,79.3,31.765742669443995,Obese
188.6,112.1,31.515357340857285,Obese
158.4,60.9,24.27207682889501,Normal
165.2,83.6,30.63276445309523,Obese
162.8,87.7,33.08954476030643,Obese
152.4,112.4,48.39454123352691,Obese
156.1,50.9,20.888727104990682,Normal
183.8,112.3,33.24212223865416,Obese
154.3,68.9,28.93925654251907,Overweight
198.8,111.0,28.086021157123824,Overweight
163.0,79.7,29.997365350596564,Obese
155.5,72.9,30.148571664891808,Obese
168.6,119.3,41.96867933396093,Obese
163.8,104.8,39.060112320185574,Obese
153.9,84.0,35.46517003649112,Obese
182.8,76.2,22.803556636613056,Normal
188.9,72.4,20.289654434116215,Normal
150.1,98.4,43.6750804815444,Obese
178.6,79.2,24.829174028683966,Normal
182.3,95.5,28.736246095406138,Overweight
199.2,79.1,19.934154287834065,Normal
183.0,76.0,22.694018931589476,Normal
164.9,73.2,26.919672359637996,Overweight
183.5,114.3,33.94486557922325,Obese
163.8,103.6,38.612859125679634,Obese
157.0,95.9,38.906243661000445,Obese
187.1,96.6,27.594946182713393,Overweight
174.2,62.8,20.69490048652788,Normal
197.6,115.5,29.580676621482077,Overweight
153.1,57.4,24.488462052056327,Normal
174.0,65.7,21.70035671819263,Normal
162.5,51.7,19.578698224852072,Normal
175.2,75.8,24.694543483246807,Normal
152.1,71.5,30.906342543423417,Obese
152.0,108.9,47.13469529085873,Obese
176.8,96.7,30.93584283696075,Obese
167.7,105.5,37.51339192534018,Obese
151.1,60.4,26.45501486780596,Overweight
180.4,90.0,27.654731294339754,Overweight
172.2,84.3,28.42898015839292,Overweight
198.8,79.8,20.191571967013342,Normal
191.6,119.5,32.5519414577168,Obese
186.5,81.3,23.373991044282644,Normal
174.0,57.5,18.991940811203595,Normal
174.2,52.3,17.234765851041534,Underweight
197.0,105.9,27.287484861758873,Overweight
186.6,50.7,14.560781353928657,Underweight
154.5,114.3,47.88387218399472,Obese
171.8,64.6,21.88699803897918,Normal
170.9,111.7,38.244505305440754,Obese
155.6,105.6,43.61588940067802,Obese
192.3,64.7,17.496279674379903,Underweight
164.1,108.5,40.29142022985791,Obese
168.7,72.5,25.47462744675013,Overweight
199.0,64.6,16.312719375773337,Underweight
184.1,65.0,19.17810886733794,Normal
190.3,111.2,30.7062803455782,Obese
155.3,51.0,21.145953099934527,Normal
177.0,101.8,32.493855533212034,Obese
185.8,106.2,30.763312519335695,Obese
190.7,75.9,20.87086215909207,Normal
194.2,99.4,26.356511861490965,Overweight
154.5,113.4,47.50683382034122,Obese
187.0,88.0,25.165146272412706,Overweight
154.9,95.7,39.88495461992388,Obese
170.2,99.0,34.17559489699683,Obese
172.3,117.3,39.511858441777605,Obese
164.3,79.4,29.41340992180256,Overweight
193.2,89.1,23.870606843871762,Normal
179.3,82.7,25.724380834060945,Overweight
157.0,72.1,29.250679540752156,Overweight
168.6,116.0,40.80776867342387,Obese
153.9,84.3,35.591831358050015,Obese
174.7,115.2,37.745629190477494,Obese
167.7,119.4,42.455914652944244,Obese
166.1,110.0,39.87065958032144,Obese
192.2,61.6,16.6753111190758,Underweight
192.5,52.7,14.221622533310844,Underweight
184.0,87.9,25.96290170132325,Overweight
196.0,87.7,22.829029571012082,Normal
182.7,92.3,27.651876358065135,Overweight
181.0,54.0,16.483013339031164,Underweight
154.7,70.3,29.374785068917927,Overweight
150.5,84.8,37.43888036555889,Obese
160.5,86.0,33.38476916955387,Obese
189.3,116.3,32.45476634382128,Obese
196.5,117.6,30.45665559505079,Obese
161.5,112.3,43.05610137162246,Obese
158.4,67.5,26.90254820936639,Overweight
191.8,94.9,25.796988303553075,Overweight
169.0,69.2,24.228843527887683,Normal
198.9,116.5,29.44803761057864,Overweight
198.0,85.4,21.78349148046118,Normal
166.7,108.0,38.86445266435616,Obese
178.0,77.5,24.460295417245298,Normal
184.0,76.7,22.65477315689981,Normal
182.0,52.4,15.81934548967516,Underweight
198.8,82.2,20.798837289329533,Normal
168.0,95.1,33.69472789115647,Obese
186.3,59.1,17.027926664090867,Underweight
179.0,62.9,19.631097656128087,Normal
176.0,118.0,38.09400826446281,Obese
157.4,101.2,40.84802436027634,Obese
187.7,113.6,32.24406486393204,Obese
169.9,83.3,28.857469390469966,Overweight
156.5,62.5,25.518276189406855,Overweight
150.6,61.6,27.160062715053908,Overweight
157.4,87.9,35.47965752241394,Obese
184.5,100.1,29.40636452434985,Overweight
187.4,114.1,32.48975761103182,Obese
152.3,78.5,33.84307762481089,Obese
157.7,72.8,29.273051221003897,Overweight
200.0,115.4,28.85,Overweight
170.7,81.8,28.072834247759584,Overweight
194.8,86.4,22.76857430777209,Normal
170.3,81.4,28.06694276171131,Overweight
176.5,103.8,33.32022566588289,Obese
193.8,55.0,14.643845697531631,Underweight
199.5,108.5,27.261135294376288,Overweight
153.5,77.4,32.84915489819521,Obese
181.6,117.6,35.659531525936856,Obese
173.4,71.0,23.613489089237707,Normal
177.0,82.9,26.461106323214914,Overweight
160.1,79.6,31.054919220146996,Obese
194.7,106.1,27.988748575831703,Overweight
164.3,97.0,35.9332589724792,Obese
157.0,95.3,38.662826078137044,Obese
185.4,100.0,29.092466331288712,Overweight
199.0,117.1,29.569960354536498,Overweight
162.0,83.5,31.816796220088396,Obese
173.4,95.6,31.795064182128513,Obese
153.2,97.9,41.71239833934379,Obese
166.7,110.0,39.58416475073312,Obese
190.3,70.2,19.384720146219333,Normal
194.1,106.4,28.241681908946596,Overweight
161.7,84.9,32.470400877503984,Obese
177.4,51.1,16.237294555326912,Underweight
189.2,60.7,16.956898748038924,Underweight
150.9,108.8,47.78046982079249,Obese
160.6,68.8,26.674565646571317,Overweight
151.9,70.8,30.684405257781506,Obese
156.3,101.5,41.54780515020861,Obese
158.9,98.0,38.813095538434666,Obese
151.5,81.5,35.50850134518402,Obese
171.9,101.1,34.21364952024747,Obese
170.6,92.7,31.850897941064503,Obese
164.6,62.8,23.179282150919274,Normal
165.9,69.4,25.21544856793329,Overweight
176.9,54.5,17.415696047851302,Underweight
190.2,96.3,26.619829036013893,Overweight
198.8,53.9,13.638167030351116,Underweight
190.8,102.0,28.018406444892733,Overweight
169.5,87.3,30.38609131490328,Obese
193.8,80.7,21.48651541437823,Normal
191.2,91.8,25.111167521577002,Overweight
195.6,93.4,24.412326813621558,Normal
153.3,90.9,38.67938618494873,Obese
167.7,99.9,35.52215974731265,Obese
152.3,94.5,40.741029752160884,Obese
166.1,83.8,30.37419338937215,Obese
164.0,108.1,40.1918500892326,Obese
195.5,118.2,30.926014351031192,Obese
197.2,92.9,23.88921575484779,Normal
184.8,99.8,29.223121755589283,Overweight
164.1,85.6,31.787516789639053,Obese
150.3,78.1,34.57268209201468,Obese
183.5,110.3,32.756943774176065,Obese
175.0,63.6,20.76734693877551,Normal
160.4,98.3,38.20716289077804,Obese
158.8,59.6,23.634437119707627,Normal
178.0,103.7,32.729453351849514,Obese
156.5,66.4,27.110616623625845,Overweight
177.5,92.5,29.359254116246777,Overweight
195.8,59.8,15.598247570794651,Underweight
189.6,50.0,13.908917730420695,Underweight
197.1,101.9,26.23015974141542,Overweight
162.4,111.3,42.201036181416676,Obese
197.6,106.0,27.147633955645887,Overweight
173.8,59.3,19.631575253488986,Normal
181.5,66.4,20.156485971662534,Normal
164.7,107.7,39.703473666864646,Obese
199.7,51.2,12.838486573124587,Underweight
171.9,87.0,29.442012940272303,Overweight
159.4,108.5,42.702480600873095,Obese
178.7,63.7,19.9475851365752,Normal
162.8,60.1,22.675959408146138,Normal
171.8,62.7,21.243262802538617,Normal
160.4,102.9,39.9950870952295,Obese
169.3,117.6,41.029233677883525,Obese
154.6,64.8,27.111654831815695,Overweight
164.2,57.6,21.36368559182602,Normal
162.4,69.0,26.16236744400495,Overweight
197.4,57.8,14.833155232818946,Underweight
179.6,50.4,15.62492249542413,Underweight
151.3,81.5,35.60243913839476,Obese
195.7,102.6,26.789567943801444,Overweight
182.2,71.8,21.628564646514548,Normal
166.9,73.2,26.27836906102577,Overweight
168.3,65.9,23.26575672491579,Normal
151.6,59.2,25.758662220396687,Overweight
198.7,54.7,13.854523451250442,Underweight
193.0,89.9,24.134876104056488,Normal
153.3,103.5,44.04088526009014,Obese
184.1,85.3,25.16757979052194,Overweight
172.5,109.1,36.664566267590835,Obese
190.4,82.3,22.70209554409999,Normal
181.2,55.0,16.751214615343383,Underweight
170.6,92.3,31.713461488244373,Obese
171.8,100.1,33.914682719842354,Obese
182.6,58.6,17.575029781577772,Underweight
182.7,86.6,25.94423068914887,Overweight
177.9,70.8,22.370792087185418,Normal
194.2,117.4,31.129320850493354,Obese
189.0,64.8,18.140589569160998,Underweight
155.9,97.8,40.23894858672007,Obese
193.6,71.6,19.10303257974182,Normal
160.1,79.1,30.859850632080747,Obese
197.5,107.9,27.662233616407626,Overweight
190.4,119.8,33.046306757997314,Obese
195.5,58.5,15.306022331094118,Underweight
183.8,82.2,24.332167836307853,Normal
182.6,93.4,28.01207818428949,Overweight
162.5,77.5,29.349112426035504,Overweight
181.3,59.2,18.010513637335794,Underweight
171.0,51.7,17.680653876406417,Underweight
157.7,52.2,20.989742771104446,Normal
168.0,84.8,30.045351473922906,Obese
183.1,78.8,23.504419457244776,Normal
193.8,118.5,31.550831184681787,Obese
171.9,113.8,38.511506581643545,Obese
164.5,92.8,34.29384429190418,Obese
158.1,83.2,33.285844994381016,Obese
170.2,90.1,31.103243436559737,Obese
164.2,82.5,30.599028842459145,Obese
172.4,74.3,24.99851960314598,Overweight
155.0,92.7,38.58480749219562,Obese
186.8,115.1,32.98538669992525,Obese
150.2,95.2,42.19850674023629,Obese
185.0,62.4,18.232286340394445,Underweight
165.3,83.3,30.485919201700767,Obese
168.0,62.1,22.002551020408166,Normal
158.6,58.4,23.217020302171115,Normal
198.4,73.1,18.570946605098854,Normal
152.6,63.9,27.440485494761827,Overweight
164.2,115.5,42.8386403794428,Obese
157.3,53.9,21.783683576436275,Normal
174.1,117.5,38.76504784926566,Obese
178.0,108.9,34.37066027016791,Obese
159.8,68.3,26.746511988546377,Overweight
182.8,56.5,16.908148949719653,Underweight
177.6,89.7,28.438489164840515,Overweight
192.1,67.2,18.210192776027366,Underweight
195.3,67.5,17.696985141611272,Underweight
184.7,90.2,26.440687704112875,Overweight
181.5,82.0,24.892045928860355,Normal
180.3,85.5,26.301145345666257,Overweight
158.4,72.3,28.815618304254663,Overweight
194.2,72.7,19.276845194470756,Normal
168.0,120.0,42.51700680272109,Obese
184.6,77.5,22.74250553743329,Normal
172.0,65.6,22.174148188209845,Normal
195.1,99.3,26.087635012706233,Overweight
170.4,104.9,36.12736670413719,Obese
178.0,66.5,20.988511551571772,Normal
159.4,57.7,22.70906111216938,Normal
177.7,70.6,22.357840080640234,Normal
160.1,86.8,33.863906888300995,Obese
189.7,76.7,21.313790967565527,Normal
168.4,60.8,21.439734598653803,Normal
171.2,51.7,17.639368067080095,Underweight
182.0,85.4,25.78191039729501,Overweight
154.3,110.9,46.580022504577144,Obese
165.7,91.7,33.39829672328838,Obese
196.7,110.8,28.63723217532603,Overweight
193.1,103.6,27.784027992140015,Overweight
161.6,74.0,28.336682678168813,Overweight
175.6,78.9,25.58750732924798,Overweight
179.2,110.4,34.37898596938776,Obese
165.1,99.4,36.46634512203936,Obese
167.4,89.2,31.83126858310887,Obese
198.9,116.3,29.397483039573356,Overweight
156.9,53.3,21.651167599129245,Normal
195.6,110.0,28.75113436293759,Overweight
167.7,72.3,25.708229727034077,Overweight
162.0,95.4,36.35116598079561,Obese
163.0,114.1,42.944785276073624,Obese
164.2,74.8,27.743119483829624,Overweight
164.3,84.7,31.376773556381323,Obese
162.7,72.6,27.425939574535285,Overweight
192.1,99.3,26.908811646719005,Overweight
163.4,59.1,22.135196235443576,Normal
193.1,102.7,27.54266095359826,Overweight
198.5,104.6,26.54670735808234,Overweight
163.9,54.6,20.32519568584693,Normal
178.3,78.0,24.535330718957532,Normal
172.8,98.8,33.08792009602194,Obese
192.3,56.6,15.30586444466619,Underweight
165.4,105.5,38.56394450301127,Obese
188.2,95.0,26.82158058727404,Overweight
173.8,82.4,27.278951111087565,Overweight
181.5,56.6,17.181582921628003,Underweight
178.8,55.0,17.203929752914032,Underweight
153.1,67.2,28.669418987773266,Overweight
179.4,105.3,32.7177548349571,Obese
191.4,112.3,30.65461664532035,Obese
164.4,67.3,24.900693223459484,Overweight
170.1,71.3,24.642280831450606,Normal
160.3,61.9,24.089268055957145,Normal
160.5,98.0,38.04310905367766,Obese
165.4,51.9,18.97126748536763,Normal
187.7,115.2,32.69820662257897,Obese
174.1,69.3,22.86313034854562,Normal
184.6,103.9,30.489630004378306,Obese
196.8,117.5,30.338051093925568,Obese
186.5,60.3,17.33642878192181,Underweight
168.7,58.7,20.625663877575622,Normal
175.5,69.3,22.499817371612245,Normal
163.9,91.3,33.98700304245099,Obese
153.3,50.1,21.318341560681315,Normal
183.3,92.4,27.5009085121562,Overweight
183.1,90.4,26.96446090018944,Overweight
192.8,53.2,14.311909230212978,Underweight
158.0,86.6,34.68995353308764,Obese
194.2,108.4,28.742916355992158,Overweight
189.7,71.0,19.72984561534749,Normal
155.4,107.3,44.43218728933014,Obese
199.1,81.0,20.433487610369216,Normal
152.0,108.9,47.13469529085873,Obese
189.7,83.0,23.064467409490728,Normal
171.4,113.1,38.498248346719784,Obese
193.3,114.0,30.509925226596412,Obese
186.4,50.5,14.534482123450422,Underweight
153.0,77.0,32.89333162458883,Obese
162.0,112.1,42.71452522481328,Obese
197.6,51.0,13.061597469225852,Underweight
157.4,57.1,23.04765010841679,Normal
153.4,80.2,34.081888323596054,Obese
157.7,118.6,47.68933893971239,Obese
186.0,114.9,33.21193201526188,Obese
152.0,91.0,39.387119113573405,Obese
171.6,67.7,22.99080096282894,Normal
154.6,94.9,39.70518585708811,Obese
184.4,72.6,21.35083121197434,Normal
162.6,95.7,36.19685643350899,Obese
184.2,61.9,18.24363594780257,Underweight
158.8,92.1,36.5223432671992,Obese
169.8,98.4,34.128698489596985,Obese
196.3,100.0,25.95131688659975,Overweight
169.2,118.4,41.35718637001269,Obese
155.7,51.8,21.367442040813465,Normal
168.5,55.4,19.512366931116762,Normal
172.7,92.4,30.98041963716028,Obese
172.9,83.8,28.031996617427804,Overweight
185.5,94.0,27.317441750641162,Overweight
156.2,98.6,40.412419810446906,Obese
173.1,52.4,17.487879464457055,Underweight
162.7,83.8,31.656938517163322,Obese
172.2,84.8,28.59759807155065,Overweight
158.7,93.5,37.124255877047645,Obese
161.8,75.1,28.686852635905392,Overweight
177.6,54.8,17.373792711630546,Underweight
165.1,72.6,26.634372795372805,Overweight
158.0,65.2,26.11760935747476,Overweight
181.0,105.0,32.05030371478282,Obese
191.8,111.6,30.33660584485272,Obese
191.1,62.2,17.032131856083414,Underweight
191.7,92.7,25.22525170147997,Overweight
150.9,64.1,28.15007459111028,Overweight
184.3,108.2,31.85492525132858,Obese
199.9,104.0,26.026019513008126,Overweight
186.3,90.7,26.13253719852862,Overweight
163.3,72.2,27.074773248774044,Overweight
178.2,118.8,37.41114852225964,Obese
173.9,95.2,31.480221856202178,Obese
173.0,101.7,33.98042032810986,Obese
186.1,111.6,32.22340637786679,Obese
156.3,107.7,44.085700637216426,Obese
156.0,107.5,44.1732412886259,Obese
175.3,67.8,22.06306587452233,Normal
198.7,72.1,18.2616296313557,Underweight
153.1,77.5,33.063690052863514,Obese
168.5,114.2,40.22224374609268,Obese
175.4,54.0,17.552322172223388,Underweight
150.1,68.1,30.22635143082493,Obese
164.7,81.0,29.860551225775637,Overweight
155.5,100.1,41.39742144932332,Obese
185.3,61.4,17.882059372514455,Underweight
172.0,85.5,28.9007571660357,Overweight
181.1,73.5,22.41044283949763,Normal
180.1,65.1,20.070286080192968,Normal
167.9,54.3,19.261869550673435,Normal
151.8,107.5,46.651425754364396,Obese
163.4,97.9,36.66727092131855,Obese
174.1,69.7,22.99509646888355,Normal
160.1,77.2,30.118589997428998,Obese
196.9,88.4,22.801364264432888,Normal
170.7,72.5,24.881179498319923,Normal
167.6,63.1,22.46370207506223,Normal
155.4,64.7,26.791822158617524,Overweight
163.8,109.5,40.81185399866718,Obese
178.9,83.9,26.214481954656755,Overweight
191.0,83.0,22.75156931005181,Normal
188.7,77.1,21.652626160247973,Normal
184.3,100.6,29.617425880625277,Overweight
196.6,108.1,27.967823290961608,Overweight
162.2,100.4,38.1620778415164,Obese
161.7,83.9,32.087946214635856,Obese
152.3,64.0,27.59180850939996,Overweight
185.2,87.9,25.627539429675004,Overweight
190.1,100.8,27.893068821443126,Overweight
163.0,78.9,29.696262561631983,Overweight
189.5,119.4,33.24955966611204,Obese
185.4,115.5,33.60179861263846,Obese
177.0,115.3,36.80296211178141,Obese
177.7,91.6,29.008189113125287,Overweight
185.3,88.7,25.832877301987498,Overweight
199.9,87.4,21.87186639843183,Normal
166.0,82.9,30.084192190448544,Obese
153.6,61.3,25.98232693142361,Overweight
185.0,111.4,32.549306062819575,Obese
151.4,107.2,46.767379403855514,Obese
194.7,102.0,26.907185247265165,Overweight
198.6,98.3,24.92269653942147,Overweight
186.3,82.7,23.8275725062659,Normal
167.2,119.7,42.817529360591564,Obese
161.3,80.9,31.094228580631093,Obese
155.5,68.4,28.287548722614538,Overweight
150.3,73.3,32.447856560111084,Obese
171.5,100.1,34.0334384482656,Obese
182.4,71.1,21.370758310249304,Normal
168.8,96.8,33.97273196918307,Obese
171.9,99.8,33.773711395852594,Obese
184.3,113.3,33.35640509219527,Obese
170.5,82.2,28.276330612911824,Overweight
188.7,84.3,23.67466128805323,Normal
182.1,54.8,16.52573053228232,Underweight
183.6,62.3,18.481733046643978,Underweight
181.0,67.7,20.664814871340923,Normal
156.0,115.2,47.337278106508876,Obese
184.2,94.9,27.969645419167435,Overweight
179.6,113.2,35.094071954008164,Obese
178.7,71.9,22.515406143167297,Normal
179.9,73.1,22.58681788814179,Normal
199.4,84.9,21.35292537592718,Normal
171.8,96.2,32.593331445043304,Obese
155.3,60.3,25.001979841687294,Overweight
175.6,62.1,20.139216795263618,Normal
157.5,106.2,42.811791383219955,Obese
190.3,110.4,30.485371853883393,Obese
162.5,50.5,19.124260355029588,Normal
199.8,99.7,24.97492487482477,Overweight
158.9,75.1,29.74350484629024,Overweight
168.9,74.0,25.940146267370693,Overweight
157.3,89.0,35.969347649403126,Obese
171.0,102.8,35.156116411887425,Obese
174.2,115.0,37.89671267437431,Obese
187.2,50.7,14.467592592592595,Underweight
150.1,68.6,30.448277652783997,Obese
161.5,77.1,29.56033317677731,Overweight
163.5,55.5,20.761439833908483,Normal
180.0,52.5,16.203703703703702,Underweight
163.9,119.5,44.48463158349281,Obese
174.3,95.2,31.33590011221017,Obese
174.4,68.8,22.6201498190388,Normal
190.5,76.3,21.024930938750767,Normal
193.8,99.5,26.492048125534495,Overweight
198.9,60.2,15.216925872590853,Underweight
192.0,79.7,21.620008680555557,Normal
193.9,110.4,29.363880990105383,Overweight
198.5,69.0,17.51169032225317,Underweight
191.4,62.1,16.951484360413122,Underweight
160.2,111.9,43.60186471031062,Obese
189.6,116.5,32.40777831188022,Obese
185.5,111.6,32.432196801825036,Obese
177.8,114.6,36.25109291034908,Obese
158.7,78.5,31.168492902120214,Obese
152.4,82.8,35.6500713001426,Obese
160.9,93.4,36.07736315419674,Obese
193.8,54.1,14.404219131572022,Underweight
163.5,97.7,36.54761570761907,Obese
172.3,88.0,29.642314943533073,Overweight
199.9,115.6,28.92892168945903,Overweight
175.5,88.1,28.603663931299263,Overweight
188.4,119.4,33.63895763181738,Obese
189.8,117.9,32.72814487214649,Obese
194.0,78.1,20.751408226166436,Normal
166.6,52.4,18.8791002595516,Normal
157.6,106.5,42.8782627740988,Obese
194.4,109.7,29.02779894663754,Overweight
180.5,88.7,27.225082680458254,Overweight
179.8,101.3,31.335026806450372,Obese
178.5,83.4,26.175175952734037,Overweight
151.8,94.3,40.92306463847965,Obese
162.4,85.9,32.57025164405834,Obese
183.6,83.6,24.800527812189994,Normal
151.6,107.4,46.73108652821966,Obese
180.3,62.6,19.25674501331822,Normal
152.5,79.7,34.27035743079818,Obese
150.4,97.2,42.97051833408782,Obese
194.6,119.0,31.423987223376493,Obese
195.5,90.0,23.54772666322172,Normal
164.5,88.5,32.70479762751638,Obese
193.2,85.6,22.932928685021583,Normal
153.7,53.6,22.689088791801794,Normal
170.6,95.6,32.84731222401042,Obese
173.8,117.5,38.89898975185423,Obese
170.4,100.6,34.64645462760916,Obese
167.4,72.4,25.836141764765497,Overweight
180.6,96.0,29.43308204839534,Overweight
183.8,85.3,25.249804336217274,Overweight
197.9,96.7,24.690784311572674,Normal
156.3,119.8,49.03869021669942,Obese
195.0,92.7,24.378698224852073,Normal
189.9,51.3,14.225496582137268,Underweight
164.1,67.8,25.177495774971117,Overweight
160.0,79.6,31.093749999999993,Obese
155.8,54.9,22.617127056345893,Normal
171.2,82.4,28.113809066294003,Overweight
177.5,81.6,25.899623090656615,Overweight
178.5,111.4,34.96300480976705,Obese
170.8,70.2,24.063643194445202,Normal
184.3,78.5,23.111013236869628,Normal
185.4,66.5,19.34649011030699,Normal
175.8,106.0,34.29794691195523,Obese
177.6,105.4,33.41601736872007,Obese
159.7,116.1,45.52211037523786,Obese
177.7,108.2,34.265131681661096,Obese
153.8,106.5,45.02325990384892,Obese
178.5,66.5,20.871093535453397,Normal
182.1,97.8,29.493000840460056,Overweight
199.1,52.9,13.344833266525079,Underweight
171.2,51.6,17.605249366756922,Underweight
174.8,71.3,23.33493917861013,Normal
172.6,110.8,37.19274029934114,Obese
163.0,69.3,26.083029094056986,Overweight
154.7,115.0,48.05263560349306,Obese
182.0,65.4,19.743992271464798,Normal
153.6,53.3,22.59148491753472,Normal
171.5,91.6,31.14348613247881,Obese
150.6,107.2,47.26556368593797,Obese
197.0,89.9,23.164729830709373,Normal
184.9,85.4,24.979517673008758,Overweight
161.2,80.7,31.055852816038527,Obese
163.8,100.1,37.30837064170397,Obese
166.1,117.6,42.62535969678001,Obese
